Geneid	Chr	Start	End	Strand	Length	hgnc_symbol	percentage_gc_content	transcript_start	transcript_end	transcript_biotype	strand	geneName	Chrom	geneStart	geneEnd
ENSG00000177303	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73496342;73497549;73497860;73499470;73499933;73500296;73500501;73500653;73500893;73501400;73501902;73502386;73502664;73502824;73503065;73503665;73504315;73505806;73509792;73511293;73511482	73497251;73497771;73499335;73499841;73500043;73500387;73500561;73500774;73501154;73501732;73502010;73502494;73502794;73502975;73503210;73503932;73504366;73505969;73510289;73511341;73511664	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5823	CASKIN2	61.19	73496342	73511664	protein_coding	-1	CASKIN2	chr17	73511664	73496342
ENSG00000182173	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73512141;73512606;73512827;73513638;73515076;73517436;73517786;73518907;73519683;73520343	73512467;73512697;73513556;73513736;73515128;73517591;73518602;73519416;73519860;73520820	+;+;+;+;+;+;+;+;+;+	3440	TSEN54	54.69	73512141	73515128	protein_coding	1	TSEN54	chr17	73512141	73520820
ENSG00000073350	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73521161;73521807;73528574;73529723;73534612;73538716;73539235;73539342;73542229;73552127;73553886;73554593;73555056;73558361;73560434;73564001;73564853;73565042;73565302;73566044;73566429;73567031;73567506;73567979;73569095;73569562;73570033;73570192;73570952	73521255;73521906;73528647;73529786;73534717;73539153;73539289;73539582;73542404;73552224;73554317;73554708;73555491;73559887;73560804;73564774;73564920;73565212;73565406;73566336;73566579;73567181;73567864;73568145;73569359;73569712;73570061;73570749;73571289	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7909	LLGL2	56.06	73521161	73555413	protein_coding	1	LLGL2	chr17	73521161	73571289
ENSG00000266714	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73584139;73586707;73586858;73587253;73587549;73587894;73588319;73588509;73588760;73590543;73590782;73592541;73592849;73596687;73597519;73598382;73598911;73599113;73599269;73601585;73601945;73603014;73606247;73606780;73606981;73607682;73607967;73608879;73609055;73609374;73609786;73610062;73610280;73610664;73610854;73611042;73611321;73611584;73611774;73612150;73612393;73613165;73613660;73614206;73615155;73615438;73615761;73616288;73616547;73616974;73617425;73617962;73619861;73620029;73620255;73620450;73620623;73620851;73621203;73621607;73621846;73622168;73622487	73586466;73586770;73587097;73587327;73587793;73588161;73588382;73588622;73589112;73590669;73591127;73592636;73592980;73596761;73597644;73598675;73599026;73599158;73599393;73601702;73602139;73603211;73606340;73606812;73607040;73607739;73608097;73608974;73609290;73609552;73609858;73610114;73610441;73610764;73610930;73611123;73611419;73611681;73611965;73612228;73613041;73613384;73614002;73614265;73615299;73615643;73616100;73616437;73616952;73617256;73617936;73618160;73619934;73620144;73620349;73620527;73620768;73620996;73621318;73621740;73622057;73622308;73622929	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	12862	MYO15B	58.72	73584139	73612471	processed_transcript	1	MYO15B	chr17	73584139	73622929
ENSG00000188126	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73584139;73587253;73587697;73588058;73588319;73588509;73588760;73590556;73590782;73590921;73592541;73592894;73597519;73598598;73598911;73599113;73599269;73601585;73601945;73603014;73606247;73607682;73607967;73608896;73609055;73609374;73609786;73610328;73610664;73610854;73611042;73611321;73611584;73611774;73612150;73612393;73612605;73612954;73613165;73613890;73614206;73615223;73615438;73615761;73615880;73616326;73616547;73617111;73617425;73617581;73618084;73619861;73620029;73620255;73620450;73620623;73620851;73621203;73621607;73621924;73622168;73622487	73586324;73587327;73587793;73588161;73588382;73588622;73588921;73590669;73590840;73591053;73592636;73592980;73597644;73598675;73599026;73599158;73599393;73601702;73602139;73603084;73606340;73607739;73608097;73608974;73609290;73609552;73609858;73610441;73610764;73610930;73611123;73611419;73611681;73611965;73612228;73612527;73612865;73613041;73613384;73614002;73614265;73615298;73615556;73615803;73616100;73616437;73616716;73617256;73617488;73617650;73618160;73619934;73620144;73620349;73620527;73620719;73620996;73621318;73621740;73622057;73622308;73622923	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9401	NA	NA	NA	NA	NA	NA	ENSG00000188126	chr17	NA	NA
ENSG00000108469	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73622925;73623703;73624298;73624752;73625014;73625641;73626264;73626859;73627054;73627230;73627530;73629539;73634626;73635949;73644945;73648528;73654378;73657035;73657686;73658559;73661131;73662508	73623602;73623772;73624522;73624954;73625555;73625922;73626772;73626917;73627090;73627329;73627748;73630303;73635279;73636070;73647345;73648646;73654540;73657146;73657788;73659077;73661252;73663269	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8766	RECQL5	53.18	73622925	73624954	retained_intron	-1	RECQL5	chr17	73663269	73622925
ENSG00000204323	chr17;chr17;chr17	73629514;73632675;73636871	73630282;73636408;73637484	+;+;+	5117	SMIM5	60.02	73629514	73637484	protein_coding	1	SMIM5	chr17	73629514	73637484
ENSG00000259120	chr17;chr17;chr17	73642323;73642517;73643451	73642451;73642866;73644057	+;+;+	1086	SMIM6	55.5	73642323	73644055	protein_coding	1	SMIM6	chr17	73642323	73644057
ENSG00000161526	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73663196;73664129;73664596;73667896;73686751;73687474;73695863;73698560;73699850;73700794	73663558;73664249;73664705;73668236;73686852;73689562;73696339;73699785;73699939;73704142	+;+;+;+;+;+;+;+;+;+	8268	SAP30BP	48.61	73663196	73704139	protein_coding	1	SAP30BP	chr17	73663196	73704142
ENSG00000264829	chr17;chr17	73675554;73676024	73675881;73676047	-;-	352		51.42	73675554	73676047	antisense	-1	ENSG00000264829	chr17	73676047	73675554
ENSG00000264270	chr17;chr17;chr17	73679623;73680057;73680545	73679858;73680122;73680879	-;-;-	637		47.02	73679623	73680122	antisense	-1	ENSG00000264270	chr17	73680879	73679623
ENSG00000132470	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73717408;73720774;73723275;73723485;73723732;73724458;73725346;73726322;73726956;73727327;73727893;73728244;73729571;73732132;73732369;73732646;73733403;73733619;73735753;73735961;73736439;73736874;73737063;73738422;73739794;73742345;73744922;73746192;73746761;73747055;73747894;73748255;73748527;73749846;73750564;73751136;73751782;73752510;73752785;73753024;73753281	73717692;73720862;73723357;73723586;73723936;73724554;73725517;73726585;73727045;73727449;73728054;73728320;73729773;73732235;73732467;73732775;73733525;73733725;73735786;73736152;73736579;73736932;73737186;73738842;73739942;73742456;73745126;73746349;73746941;73747192;73747929;73748437;73748658;73750055;73750896;73751294;73751931;73752698;73752940;73753188;73753899	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6761	ITGB4	57.98	73717408	73753685	protein_coding	1	ITGB4	chr17	73717408	73753899
ENSG00000108479	chr17;chr17;chr17;chr17;chr17	73747675;73753975;73754291;73758785;73761053	73747818;73754208;73754680;73760167;73761792	-;-;-;-;-	2891	GALK1	60.24	73747675	73761317	protein_coding	-1	GALK1	chr17	73761792	73747675
ENSG00000132475	chr17;chr17	73772515;73779188	73775861;73781974	-;-	6134	H3F3B	47.38	73772515	73775860	protein_coding	-1	H3F3B	chr17	73781974	73772515
ENSG00000263565	chr17	73780602	73780688	-	87	MIR4738	54.02	73780602	73780688	miRNA	-1	MIR4738	chr17	73780688	73780602
ENSG00000132478	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73780681;73780809;73787841;73788394;73789524;73805029;73805841;73808193;73808536;73809159;73809842;73811250;73812851;73813407;73814184;73814723;73815765;73816001;73818558;73819346;73820343	73780755;73781065;73788246;73788717;73790279;73805120;73806050;73808441;73808666;73809294;73809959;73811334;73812993;73813607;73814249;73814897;73815866;73816189;73818739;73819603;73821886	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5699	UNK	50.9	73780852	73821880	protein_coding	1	UNK	chr17	73780681	73821886
ENSG00000266980	chr17;chr17	73814896;73815663	73815311;73816136	-;-	890		57.7	73814896	73816136	antisense	-1	ENSG00000266980	chr17	73816136	73814896
ENSG00000178932	chr17;chr17;chr17	73814896;73815663;73816987	73815311;73816134;73818071	-;-;-	1973	NA	NA	NA	NA	NA	NA	ENSG00000178932	chr17	NA	NA
ENSG00000092929	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73823306;73824868;73825743;73826443;73826659;73827179;73827324;73829274;73830156;73830406;73830699;73831001;73831490;73831728;73831936;73832093;73832281;73832420;73832653;73832882;73835920;73836588;73836836;73837038;73838514;73838938;73839095;73839240;73839565	73824167;73825064;73826232;73826563;73826742;73827250;73829126;73829350;73830224;73830612;73830797;73831353;73831610;73831858;73831987;73832190;73832337;73832510;73832777;73832999;73836448;73836657;73836911;73837237;73838694;73839004;73839154;73839347;73840798	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7752	UNC13D	59.67	73823306	73826228	protein_coding	-1	UNC13D	chr17	73840798	73823306
ENSG00000132471	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73841780;73842989;73844863;73845438;73847281;73848737;73851205;73852343	73842868;73844743;73845119;73845820;73848431;73848901;73851557;73852588	-;-;-;-;-;-;-;-	5399	WBP2	55.06	73841790	73851403	protein_coding	-1	WBP2	chr17	73852588	73841780
ENSG00000132481	chr17;chr17;chr17;chr17;chr17	73870242;73871481;73871922;73872343;73873932	73871204;73871672;73872180;73873345;73874656	-;-;-;-;-	3142	TRIM47	65.14	73870242	73874656	protein_coding	-1	TRIM47	chr17	73874656	73870242
ENSG00000267801	chr17	73872453	73875627	+	3175		65.2	73872453	73875627	antisense	1	ENSG00000267801	chr17	73872453	73875627
ENSG00000141569	chr17;chr17;chr17;chr17;chr17;chr17;chr17	73876416;73885041;73887894;73888092;73888348;73888664;73892605	73876710;73887428;73887959;73888266;73888581;73888931;73893084	-;-;-;-;-;-;-	3906	TRIM65	54.93	73876416	73888384	protein_coding	-1	TRIM65	chr17	73893084	73876416
ENSG00000267342	chr17;chr17;chr17	73893141;73895337;73895889	73894107;73895447;73896229	+;+;+	1419		60.41	73893141	73896229	antisense	1	ENSG00000267342	chr17	73893141	73896229
ENSG00000204316	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73894724;73895239;73896389;73896855;73897264;73898101;73900303;73900890;73901739;73904202;73905549	73895067;73895949;73896633;73897108;73898001;73898368;73900800;73901494;73901825;73904277;73905899	-;-;-;-;-;-;-;-;-;-;-	4177	MRPL38	55.39	73894724	73901494	protein_coding	-1	MRPL38	chr17	73905899	73894724
ENSG00000267426	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73894726;73895239;73895597;73897063;73897282;73897793;73898101;73900303;73900621;73901739;73904202;73905549;73908273;73909783;73909994;73910203;73910911;73911098;73913813;73914012;73914243;73915749;73916088;73916355;73917325;73917553;73918026;73919267;73921428;73922111;73922369;73922839;73923536;73924157;73926078	73895067;73895375;73895755;73897108;73897354;73898001;73898235;73900394;73900800;73901825;73904277;73905899;73908388;73909900;73910131;73910379;73911013;73911220;73913923;73914151;73914350;73915955;73916188;73916510;73917383;73917641;73918177;73919722;73921527;73922244;73922507;73922958;73923613;73924274;73926210	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5063		55.43	73894726	73905899	nonsense_mediated_decay	-1	ENSG00000267426	chr17	73926210	73894726
ENSG00000188878	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73905655;73908272;73909560;73911098;73913813;73914012;73914243;73915749;73916088;73917325;73917553;73918026;73919267;73921428;73922111;73922369;73922839;73923536;73924157;73926078;73927310;73929076;73931713;73933647;73933979;73935899;73936676;73937185	73906887;73908388;73911013;73911220;73913931;73914151;73914350;73915955;73916510;73917383;73917641;73918177;73919722;73921527;73922244;73922507;73922958;73923613;73924274;73926128;73927370;73929169;73931754;73933675;73934313;73935963;73937137;73937221	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6545	FBF1	53.45	73905655	73937119	protein_coding	-1	FBF1	chr17	73937221	73905655
ENSG00000161533	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73937588;73944332;73945298;73945576;73945799;73946855;73947496;73949330;73951647;73951909;73953502;73956296;73969390;73974548;73974872	73942876;73944538;73945441;73945681;73945978;73947045;73947658;73949701;73951762;73952028;73953647;73956456;73969866;73974774;73975515	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8543	ACOX1	44.35	73937588	73975444	protein_coding	-1	ACOX1	chr17	73975515	73937588
ENSG00000267615	chr17;chr17	73939913;73941156	73940074;73941223	+;+	230		43.4	73939913	73941223	antisense	1	ENSG00000267615	chr17	73939913	73941223
ENSG00000257949	chr17;chr17;chr17;chr17;chr17;chr17	73975301;73980662;73980973;73982218;73987547;73996222	73975592;73980799;73981093;73982365;73987704;73996667	+;+;+;+;+;+	1303	TEN1	49.23	73975301	73996667	protein_coding	1	TEN1	chr17	73975301	73996667
ENSG00000261408	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73975312;73982268;73987547;73996222;73997955;73998103;73998329;73998592;74001379	73975592;73982365;73987704;73997622;73998032;73998223;73998499;73999479;74002080	+;+;+;+;+;+;+;+;+	3898	TEN1-CDK3	50.97	73975312	74002079	retained_intron	1	TEN1-CDK3	chr17	73975312	74002080
ENSG00000250506	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73996987;73997419;73997796;73998103;73998329;73998592;73999276;74001379	73997048;73997622;73998032;73998223;73998499;73998693;73999479;74002080	+;+;+;+;+;+;+;+	1803	CDK3	57.01	73996987	73998599	protein_coding	1	CDK3	chr17	73996987	74002080
ENSG00000167880	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	74000583;74002926;74007602;74007853;74008087;74010507;74010997;74011308;74011531;74013820;74014995;74015609;74017549;74017755;74017948;74018270;74018494;74019373;74019581;74020102;74023182	74000785;74006624;74007749;74007963;74008372;74010657;74011190;74011446;74011709;74014681;74015141;74015734;74017644;74017862;74018109;74018308;74018619;74019499;74019735;74020201;74023533	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7510	EVPL	59.48	74000583	74003522	protein_coding	-1	EVPL	chr17	74023533	74000583
ENSG00000167881	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	74035184;74036500;74039456;74040835;74042119;74043987;74046509;74049530;74053478;74056389;74057191;74060057;74063298;74066459;74068389	74036014;74037709;74040039;74041467;74042275;74045728;74046607;74049737;74053624;74056823;74057734;74060252;74063411;74066525;74068734	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7313	SRP68	46.07	74035184	74068734	protein_coding	-1	SRP68	chr17	74068734	74035184
ENSG00000186919	chr17;chr17;chr17;chr17;chr17	74068042;74075263;74075520;74075969;74076336	74068257;74075442;74075859;74076127;74079747	+;+;+;+;+	4307	ZACN	60.02	74068042	74075859	retained_intron	1	ZACN	chr17	74068042	74079747
ENSG00000182687	chr17;chr17	74070875;74072717	74071332;74073622	+;+	1364	GALR2	64.59	74070875	74073622	protein_coding	1	GALR2	chr17	74070875	74073622
ENSG00000182473	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	74077098;74080087;74080329;74081191;74081758;74082161;74082935;74083358;74084852;74085256;74086410;74087224;74088396;74093877;74097093;74097760;74099165;74099442;74099714;74116412;74116945;74117509	74079831;74080220;74080797;74081490;74081878;74082226;74082973;74084643;74085004;74085889;74086562;74087316;74090662;74094099;74097457;74097944;74099351;74099604;74099839;74116535;74117059;74117657	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10086	EXOC7	51.59	74077098	74079095	processed_transcript	-1	EXOC7	chr17	74117657	74077087
ENSG00000129654	chr17;chr17;chr17	74132414;74135979;74137195	74134201;74136645;74137380	-;-;-	2641	FOXJ1	63.84	74132414	74137380	protein_coding	-1	FOXJ1	chr17	74137380	74132414
ENSG00000267128	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	74136637;74137597;74139255;74141003;74141503;74142355;74143375;74149206;74150131;74150414	74136761;74137685;74139429;74141167;74141645;74142418;74143680;74149869;74150364;74150731	+;+;+;+;+;+;+;+;+;+	2283	RNF157-AS1	52.61	74136637	74150364	antisense	1	RNF157-AS1	chr17	74136637	74150731
ENSG00000141576	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	74138534;74143350;74148436;74150364;74151333;74151643;74152291;74154474;74155416;74157616;74157924;74158633;74158842;74161583;74162542;74163090;74163732;74169783;74207958;74236234	74141434;74143390;74148664;74150409;74151398;74151815;74152451;74154604;74155654;74157728;74158226;74158704;74160876;74161626;74162608;74163207;74163878;74169871;74208563;74236454	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7802	RNF157	44.99	74138534	74236454	protein_coding	-1	RNF157	chr17	74236454	74138534
ENSG00000267376	chr17	74198725	74198877	-	153	ATP5LP6	47.06	74198725	74198877	processed_pseudogene	-1	ATP5LP6	chr17	74198877	74198725
ENSG00000228218	chr17	74221832	74222887	-	1056	ATF4P3	52.08	74221832	74222887	processed_pseudogene	-1	ATF4P3	chr17	74222887	74221832
ENSG00000185262	chr17;chr17;chr17	74261283;74261784;74266275	74261706;74262050;74267375	+;+;+	1792	UBALD2	58.44	74261283	74267375	protein_coding	1	UBALD2	chr17	74261283	74267375
ENSG00000129646	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	74270130;74271900;74272761;74273244;74274070;74275122;74275444;74276114;74276368;74276735;74276912;74277945;74283273;74283881;74286073;74287096;74297524;74300496;74300963;74303546	74270324;74272028;74272848;74273391;74274270;74275223;74275509;74276235;74276532;74276809;74277034;74278196;74283387;74283978;74286158;74290102;74297621;74300606;74301022;74303761	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5457	QRICH2	52.95	74270130	74303761	protein_coding	-1	QRICH2	chr17	74303761	74270130
ENSG00000161542	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	74305567;74308874;74324795;74326124;74326564;74328344;74340752;74344610;74349142;74349615;74350924;74379927	74307781;74310771;74325067;74326382;74326747;74328516;74340818;74344662;74349533;74350279;74351010;74380602	-;-;-;-;-;-;-;-;-;-;-;-	6942	PRPSAP1	48.2	74305567	74350230	protein_coding	-1	PRPSAP1	chr17	74380602	74305567
